order_id,product_id,sales
ca-2017-106243,fur-bo-10003034,523.92
ca-2016-126466,off-fa-10000490,2.48
ca-2016-130365,off-st-10002574,221.024
ca-2016-130365,fur-ch-10003535,128.058
ca-2018-143021,off-bi-10001628,58.408
ca-2018-143021,fur-ta-10001676,79.974
ca-2016-161767,tec-ma-10002790,479.988
ca-2016-129917,off-bi-10001757,11.808
ca-2016-129917,off-bi-10004828,53.568
ca-2016-129917,tec-ph-10000369,503.96
ca-2016-115420,off-en-10003862,21.34
ca-2017-157588,off-bi-10003963,36.4
ca-2017-157588,fur-fu-10004848,51.75
ca-2016-167255,off-st-10001328,15.51
ca-2016-167255,off-pa-10002377,146.82
ca-2016-167255,off-pa-10003441,12.96
ca-2018-162096,off-ar-10002221,7.8
ca-2017-157161,off-en-10001509,10.2
ca-2017-157161,off-ar-10003338,22.32
ca-2017-157161,off-bi-10004728,24.1
ca-2017-157161,tec-ac-10000358,75.98
ca-2017-157161,off-bi-10002764,6.46
ca-2017-157161,off-pa-10001461,60.12
ca-2016-110765,tec-ph-10004165,824.97
ca-2017-163937,fur-fu-10000010,24.85
ca-2018-153822,off-st-10000321,12.624
ca-2018-153822,tec-ac-10000109,89.584
ca-2018-153822,tec-ph-10002415,471.92
ca-2018-153822,off-bi-10001460,18.18
ca-2018-146185,off-ar-10002987,31.744
ca-2016-112144,off-la-10000443,5.904
ca-2016-112144,fur-fu-10004306,621.76
us-2017-119298,tec-ph-10002564,59.98
ca-2018-155159,off-pa-10003724,48.87
ca-2018-149076,off-pa-10000483,154.9
ca-2015-146990,off-fa-10000611,5.92
ca-2015-146990,off-pa-10000246,30.18
ca-2017-116526,off-bi-10004728,24.1
ca-2017-116526,tec-ph-10002365,8.78
ca-2017-116526,off-ap-10002457,376.74
ca-2017-116526,off-bi-10000320,29.52
ca-2017-116526,off-ar-10004999,11.96
ca-2017-116526,off-bi-10001116,26.4
ca-2018-158561,off-ap-10002651,1158.12
ca-2018-165099,off-ap-10001634,1.392
ca-2016-109386,off-ap-10003266,44.43
ca-2016-109386,tec-ph-10002890,226.2
ca-2016-109386,fur-fu-10000308,186.54
ca-2016-109386,off-ar-10000380,265.86
ca-2016-109386,off-ar-10000122,27.9
ca-2016-166800,off-ap-10004868,31.08
ca-2018-117443,off-bi-10004002,13.84
ca-2018-117443,off-pa-10004475,175.872
us-2017-134369,off-pa-10002195,12.96
ca-2018-123687,off-ap-10002670,208.44
ca-2018-123687,off-su-10004498,25.76
ca-2016-104871,fur-ch-10003298,366.744
ca-2015-133158,fur-fu-10000723,289.24
ca-2015-133158,off-bi-10000632,69.456
ca-2015-126333,off-pa-10000223,5.184
ca-2016-141740,fur-ch-10001545,205.164
ca-2015-119466,fur-fu-10001546,8.544
ca-2016-154823,off-bi-10001098,12.828
ca-2016-154823,fur-ch-10003379,598.458
ca-2016-154823,fur-fu-10000193,25.984
us-2015-135881,off-bi-10004140,17.96
us-2015-135881,off-su-10003002,5.04
us-2015-135881,off-ap-10002118,208.16
ca-2018-141201,fur-bo-10001519,148.257
ca-2015-114790,off-ap-10002578,146.76
ca-2015-114790,tec-ac-10000710,32.96
ca-2015-114790,tec-ph-10000984,587.97
ca-2015-114790,off-pa-10000213,14.94
us-2017-154256,off-la-10003720,25.83
ca-2015-124737,off-pa-10001837,15.552
ca-2015-124737,off-su-10004661,6.8
ca-2015-124737,fur-fu-10003274,4.224
ca-2015-124737,tec-ph-10000149,143.64
ca-2015-124737,off-pa-10000019,31.104
ca-2015-124737,off-pa-10001125,223.056
us-2018-101840,tec-ph-10002538,227.46
us-2018-101840,off-bi-10000279,46.24
ca-2018-131653,off-la-10001045,5.22
us-2017-157840,off-pa-10003673,33.9
ca-2017-145548,off-st-10002562,28.14
ca-2017-145548,tec-ac-10002305,36.0
ca-2017-145548,off-ar-10003373,92.94
ca-2017-145548,fur-ch-10003774,245.646
ca-2017-145548,off-bi-10001510,55.008
ca-2017-145548,off-bi-10004236,35.232
ca-2018-119494,fur-ch-10004675,523.392
ca-2015-124618,tec-co-10004202,479.984
ca-2018-161970,off-pa-10004255,12.96
ca-2018-161970,off-ar-10003896,17.94
ca-2018-103443,off-st-10002276,166.72
ca-2018-103443,off-bi-10001617,24.816
ca-2018-103443,fur-fu-10000308,124.36
us-2018-165358,tec-co-10001943,599.97
us-2018-165358,fur-ch-10002647,198.744
us-2018-165358,off-su-10004768,9.184
ca-2017-160136,off-pa-10002160,9.248
ca-2015-150581,fur-ta-10003748,99.592
ca-2015-150581,tec-ac-10001908,399.96
ca-2017-119515,off-pa-10000552,15.552
ca-2015-141355,off-ar-10003179,14.576
ca-2017-165330,off-bi-10004593,209.6
ca-2017-165330,off-ar-10000914,23.32
ca-2017-165330,off-pa-10000241,30.98
ca-2017-165330,tec-ac-10000057,119.96
ca-2017-165330,fur-ch-10003774,363.92
ca-2017-165330,off-bi-10002824,35.808
ca-2017-165330,off-bi-10004001,122.688
ca-2017-165330,fur-ta-10004619,892.136
ca-2017-165330,off-st-10000636,50.22
ca-2017-165330,off-ap-10001469,83.42
ca-2017-165330,off-bi-10002897,5.872
ca-2016-132633,off-bi-10002432,12.144
ca-2017-157742,off-en-10002592,27.792
ca-2018-127712,off-su-10002522,6.208
ca-2018-169474,off-ap-10003971,32.67
ca-2015-106726,off-st-10001496,1261.33
ca-2017-147473,off-pa-10004782,38.88
ca-2017-114209,off-bi-10000343,1.964
ca-2017-114209,off-pa-10003591,82.656
ca-2015-141901,off-pa-10001667,5.98
ca-2017-164490,off-pa-10004971,9.248
ca-2017-112256,off-ar-10001216,4.448
ca-2017-112256,off-pa-10004355,5.184
ca-2017-112256,off-ar-10001953,175.92
ca-2017-112256,off-bi-10004364,4.752
ca-2017-112256,off-su-10001165,13.344
ca-2017-167416,off-en-10001141,54.9
ca-2017-106950,off-bi-10000014,22.911
ca-2017-106950,off-ap-10000159,309.456
ca-2017-106950,off-ar-10003560,19.456
ca-2017-106950,fur-ta-10001768,472.518
ca-2017-106950,tec-ac-10002049,1012.68
ca-2017-106950,off-bi-10003166,17.22
ca-2018-118724,off-ar-10003469,3.52
ca-2018-118724,tec-ph-10002549,1626.192
ca-2018-112004,off-bi-10003476,8.595
ca-2018-112004,off-su-10000157,190.896
us-2018-143175,off-st-10003123,99.87
ca-2016-105844,off-ar-10001955,79.36
ca-2018-118864,tec-ph-10001809,119.96
ca-2016-119480,off-pa-10000474,106.32
ca-2016-119480,off-ap-10001205,163.44
ca-2016-119480,off-ar-10004691,42.76
ca-2016-119480,off-pa-10004996,51.55
us-2016-153374,tec-ac-10001908,479.952
ca-2017-101980,off-bi-10000666,146.688
ca-2017-101980,off-bi-10004318,276.784
ca-2017-101980,off-bi-10003429,25.32
ca-2018-144596,off-pa-10003302,318.96
ca-2016-124933,off-pa-10003302,212.64
ca-2015-159625,off-en-10001539,23.472
ca-2017-144337,off-pa-10000474,19.648
ca-2015-117478,off-bi-10000050,6.57
ca-2018-147410,off-st-10003805,421.1
ca-2018-128944,fur-ch-10000785,760.116
ca-2018-128944,fur-fu-10004909,38.784
ca-2018-128944,tec-ac-10001553,122.328
ca-2017-109666,tec-ph-10004774,25.98
ca-2017-109666,off-ar-10004582,3.28
ca-2017-109666,off-st-10000991,459.88
ca-2017-109666,off-su-10002522,7.76
ca-2017-109666,off-ar-10004022,71.96
ca-2017-109666,off-su-10001218,54.9
ca-2017-109666,off-bi-10000174,9.28
us-2017-102239,fur-ta-10003392,1685.88
us-2017-102239,off-bi-10001890,5.728
ca-2015-143168,off-pa-10000167,61.96
ca-2015-143168,off-bi-10003784,1.344
ca-2018-104906,off-pa-10001184,17.94
ca-2018-118122,off-bi-10002103,13.904
us-2015-147774,off-bi-10003091,67.194
ca-2018-166926,off-pa-10001593,41.86
ca-2018-166926,fur-bo-10002598,141.96
ca-2016-128013,fur-fu-10000320,10.02
ca-2016-128013,off-pa-10001815,144.12
ca-2017-123176,off-pa-10003971,17.94
ca-2017-123176,off-ar-10004685,13.89
us-2017-117541,off-pa-10001609,16.45
us-2017-117541,fur-fu-10000550,19.92
ca-2017-166282,tec-ac-10004209,35.168
ca-2017-166282,off-pa-10003022,123.088
ca-2018-141439,fur-ta-10001039,257.94
ca-2018-141439,tec-ph-10002624,1879.96
ca-2018-141439,fur-fu-10001473,27.46
ca-2018-141439,tec-ph-10001819,89.98
ca-2018-141439,fur-ch-10004287,828.6
ca-2016-163965,off-bi-10004728,7.23
ca-2016-163965,off-st-10000918,17.44
ca-2016-163965,off-bi-10004593,62.88
ca-2016-163965,fur-bo-10001337,290.352
ca-2018-128783,tec-ac-10002473,113.52
ca-2018-128783,fur-fu-10003623,135.3
ca-2015-122217,fur-fu-10002045,111.15
us-2018-141558,tec-ph-10002555,776.85
us-2018-141558,off-bi-10002794,12.294
us-2018-141558,fur-ta-10001039,154.764
us-2018-141558,off-st-10004946,43.28
ca-2017-139941,off-pa-10000241,92.94
ca-2017-139941,off-ap-10004036,52.56
ca-2016-166583,tec-ph-10001578,971.88
ca-2018-100412,fur-ch-10002647,141.96
ca-2018-142909,fur-ta-10003008,182.55
ca-2015-137911,off-pa-10004071,88.768
ca-2016-106208,off-ap-10004980,53.088
us-2016-136749,fur-fu-10000747,275.88
us-2016-136749,off-bi-10004492,157.9
ca-2018-126718,off-la-10004055,4.91
ca-2017-131380,off-st-10002485,87.92
ca-2017-131380,off-pa-10001243,5.98
ca-2016-145835,tec-ph-10004447,222.384
ca-2016-145835,off-fa-10002280,16.0
ca-2015-138709,off-pa-10004734,21.84
ca-2015-138709,off-bi-10000145,15.6
ca-2015-122070,off-en-10001539,247.84
ca-2015-122070,off-bi-10004970,9.912
ca-2017-158610,off-st-10000604,69.52
ca-2015-117464,off-ar-10003190,11.52
ca-2015-117464,fur-ch-10000155,717.72
ca-2015-117464,off-st-10003058,236.5
ca-2015-117464,fur-ta-10004767,170.352
us-2018-168613,fur-ch-10002372,145.764
ca-2018-125381,tec-ac-10000158,107.97
us-2018-141677,tec-ac-10000158,143.96
us-2018-141677,tec-co-10002313,2399.96
us-2018-141677,off-pa-10002581,74.352
us-2018-141677,off-ap-10001205,87.168
us-2018-141677,off-st-10000344,32.232
ca-2018-133067,off-bi-10002897,2.202
ca-2018-133067,off-bi-10003694,9.396
us-2017-144351,tec-ph-10001644,89.97
ca-2015-106054,off-ar-10002399,12.78
ca-2017-138667,tec-ac-10003063,40.0
ca-2018-150609,off-bi-10002071,23.24
ca-2018-128853,fur-ch-10004218,908.82
ca-2018-133102,off-su-10000432,5.552
ca-2018-133102,off-ar-10003183,8.016
ca-2018-133102,fur-ch-10002017,74.592
ca-2018-133102,fur-fu-10003247,16.784
ca-2018-133102,off-ap-10001563,38.864
ca-2017-164399,tec-ph-10004908,203.976
ca-2017-164399,fur-ta-10003392,674.352
ca-2017-116918,off-bi-10004140,5.388
ca-2017-116918,off-ar-10003631,30.976
ca-2017-110492,off-st-10003716,1350.12
ca-2017-110492,off-bi-10003274,15.92
ca-2017-147683,fur-fu-10004848,19.54
ca-2015-116785,off-ar-10003504,21.4
ca-2015-116785,off-la-10000305,12.6
us-2016-156797,off-ar-10001427,11.96
us-2016-156797,tec-ph-10004614,138.0
ca-2017-104276,tec-ph-10001944,116.76
ca-2017-104276,fur-ta-10001039,331.023
ca-2017-120369,fur-fu-10003806,756.8
ca-2015-118276,fur-fu-10002111,8.736
ca-2016-136658,off-ar-10000817,6.08
ca-2018-137414,fur-fu-10001424,17.46
ca-2018-137414,tec-ma-10002930,369.16
ca-2017-143476,off-ar-10003759,2.912
ca-2017-143476,off-pa-10001837,20.736
ca-2017-143476,off-pa-10001667,9.568
us-2017-119046,off-pa-10000246,30.18
us-2017-119046,off-bi-10001078,51.648
us-2017-119046,off-bi-10000138,11.232
ca-2018-154949,off-la-10002034,14.73
ca-2016-103072,off-ar-10000127,16.4
ca-2016-103072,off-pa-10003172,25.92
ca-2016-150770,off-ar-10001246,8.82
ca-2016-150770,off-bi-10002026,62.496
ca-2016-150770,tec-ac-10000844,339.96
ca-2016-150770,off-bi-10001575,49.568
ca-2018-154760,off-bi-10004632,274.491
us-2018-104437,tec-ph-10000193,137.94
ca-2018-113075,tec-ac-10003441,40.68
ca-2017-109953,tec-ph-10004093,110.376
ca-2017-109953,off-ap-10002998,151.62
ca-2017-109953,fur-fu-10000073,30.8
ca-2018-127397,off-pa-10001125,123.92
ca-2018-127397,tec-ac-10003033,1319.8
ca-2015-157546,off-bi-10002498,89.712
ca-2015-157546,off-pa-10004569,22.83
ca-2018-153843,off-bi-10002353,30.88
ca-2018-153843,off-ap-10001564,465.16
ca-2018-153843,off-pa-10003673,27.12
ca-2017-137337,fur-fu-10003347,113.6
ca-2017-137337,off-pa-10001934,12.96
ca-2017-137337,off-bi-10000632,69.456
ca-2015-138737,off-ar-10003190,8.64
ca-2017-164924,tec-ma-10000904,341.991
ca-2017-101651,fur-fu-10000771,43.96
ca-2017-101651,off-en-10001539,39.76
ca-2018-136651,fur-fu-10002445,66.36
ca-2018-136651,off-bi-10003638,92.88
ca-2018-136651,fur-fu-10004864,24.14
ca-2018-118892,fur-ch-10002024,4416.174
us-2018-151127,off-ar-10002445,49.56
ca-2018-145807,off-st-10001370,354.9
us-2015-127978,off-la-10000305,15.12
us-2015-127978,fur-bo-10001972,302.45
us-2015-127978,off-st-10002486,44.672
ca-2016-158491,tec-ac-10001874,119.98
ca-2016-158491,tec-ac-10003870,989.97
ca-2017-116764,off-la-10002473,9.216
ca-2017-152457,off-pa-10003790,68.52
ca-2017-152730,off-ap-10002684,364.74
ca-2017-152730,fur-fu-10001037,47.4
ca-2017-152730,off-st-10000876,49.76
ca-2017-152730,off-ar-10003732,5.56
ca-2017-152730,off-pa-10000994,629.1
ca-2017-152730,off-ar-10000940,14.7
ca-2017-152730,off-pa-10004888,45.36
ca-2017-152730,tec-ph-10000441,125.99
ca-2018-137001,off-ar-10001231,14.7
ca-2018-156363,tec-ph-10003988,32.7
ca-2018-156363,off-en-10003068,31.68
ca-2018-122056,off-ar-10004260,181.86
us-2015-143721,fur-ch-10001973,155.372
ca-2018-122987,off-bi-10002824,13.428
ca-2018-122987,off-st-10004950,67.136
ca-2017-133368,off-pa-10004039,89.568
ca-2017-133368,fur-fu-10003374,315.776
ca-2017-123337,fur-bo-10001918,273.666
ca-2017-123337,off-ap-10002287,17.48
us-2017-150357,off-su-10004498,20.608
us-2017-150357,off-bi-10002557,4.095
ca-2016-144519,tec-ph-10004908,339.96
ca-2016-144519,fur-fu-10000794,63.98
ca-2015-120670,tec-ac-10004171,799.92
ca-2017-157217,tec-ph-10002070,35.984
ca-2017-157217,tec-ac-10003095,389.97
ca-2017-108224,tec-ac-10003832,185.528
ca-2016-162782,off-bi-10003527,2541.98
ca-2018-159282,tec-ma-10001148,599.985
ca-2018-155936,off-bi-10002432,3.036
ca-2018-169439,off-ar-10001374,25.92
ca-2018-169439,fur-fu-10000723,66.112
ca-2018-151183,tec-ac-10003614,46.36
ca-2017-149965,tec-ac-10004877,6.9
ca-2017-149965,fur-fu-10004270,57.69
ca-2015-158281,tec-ma-10002210,559.71
ca-2017-153661,off-st-10000675,305.01
ca-2017-153661,off-bi-10004781,50.784
ca-2017-153661,off-la-10004689,26.01
ca-2018-109183,tec-ma-10003230,649.0
ca-2017-113656,fur-fu-10000719,59.99
ca-2016-148964,fur-fu-10003849,20.24
ca-2015-111899,off-ar-10001725,37.84
ca-2015-111899,off-fa-10000840,5.472
ca-2016-101126,off-st-10000943,77.24
ca-2015-163468,fur-ta-10002533,292.1
ca-2015-163468,fur-fu-10001546,8.544
ca-2015-163468,fur-bo-10003546,424.116
ca-2015-163468,off-bi-10004728,2.892
ca-2015-163468,off-st-10000025,381.72
us-2018-117450,fur-ch-10003817,97.184
us-2018-117450,off-pa-10000289,10.368
ca-2015-137274,fur-ta-10001889,890.841
ca-2017-144092,tec-ac-10002305,72.0
ca-2017-144092,fur-ch-10004875,113.888
ca-2017-144092,off-en-10001434,158.13
ca-2018-112172,off-fa-10004395,14.13
ca-2016-121699,off-bi-10004632,64.75
ca-2016-162761,off-bi-10000145,1.872
ca-2016-162761,off-bi-10002498,11.214
ca-2016-162761,off-ar-10001761,37.376
ca-2017-121377,tec-ph-10001817,286.4
ca-2018-115322,off-ar-10004456,43.92
ca-2017-132066,fur-ta-10001539,142.182
ca-2018-158120,off-pa-10003205,19.608
ca-2018-158120,off-bi-10002813,4.158
ca-2018-100097,tec-ph-10002310,979.95
ca-2018-100097,fur-fu-10003623,135.3
ca-2018-167626,off-pa-10003424,8.904
ca-2018-167626,tec-ac-10004353,100.8
us-2018-126053,fur-fu-10001934,41.96
us-2018-126053,off-la-10003766,9.45
us-2018-128447,off-ap-10004540,400.8
us-2018-128447,off-bi-10001543,28.792
us-2015-131275,fur-fu-10004597,111.0
us-2015-131275,tec-ma-10001148,1279.968
us-2015-131275,off-st-10000078,1856.19
ca-2017-149349,fur-fu-10001037,22.752
ca-2018-115119,tec-ph-10001433,61.542
ca-2018-115119,off-bi-10003007,81.438
ca-2016-125563,fur-fu-10001290,67.36
ca-2016-125563,fur-fu-10000087,54.528
ca-2016-113152,tec-ac-10002049,843.9
ca-2016-113152,fur-bo-10002613,449.568
ca-2018-165155,off-st-10004950,15.51
ca-2015-163412,fur-ch-10004875,192.186
ca-2016-159590,off-ar-10003190,5.76
ca-2015-116190,fur-ch-10000553,67.88
ca-2015-116190,off-la-10002762,162.89
ca-2015-116190,fur-fu-10000719,25.71
ca-2015-168473,off-st-10000563,191.88
ca-2018-168389,fur-ta-10004289,721.875
ca-2018-168389,tec-ph-10003555,73.568
ca-2018-168389,off-ar-10001958,13.584
ca-2018-168389,fur-ch-10000225,64.784
ca-2015-130421,off-ap-10002534,176.772
ca-2018-142125,off-bi-10000301,38.82
ca-2018-142125,off-bi-10003460,21.9
ca-2018-141138,tec-ac-10001772,111.79
ca-2018-152135,tec-ph-10003505,445.44
ca-2017-151974,off-la-10004484,16.52
ca-2018-154102,off-pa-10001593,29.9
ca-2016-139780,off-bi-10004139,116.4
ca-2017-114748,off-ar-10001315,1.408
ca-2017-114748,fur-fu-10001488,169.568
us-2015-115189,tec-ph-10002170,251.964
us-2015-115189,fur-ta-10004575,523.764
ca-2017-163594,off-pa-10000809,19.44
ca-2017-163594,fur-ch-10000225,194.352
ca-2017-163594,off-bi-10003707,36.624
ca-2017-127243,tec-ph-10004539,340.182
ca-2017-127243,off-fa-10004076,12.672
ca-2017-127243,off-bi-10003166,6.888
ca-2017-127243,off-st-10002301,32.544
ca-2017-127243,fur-ch-10002647,347.802
ca-2018-161851,off-bi-10004654,15.57
ca-2016-110345,off-la-10001175,4.608
ca-2015-107769,tec-ph-10001336,257.98
us-2018-123862,off-st-10000760,153.78
us-2018-123862,off-st-10002301,61.02
us-2018-123862,off-su-10004884,110.11
us-2018-123862,off-fa-10003112,7.89
ca-2018-100580,off-bi-10000069,36.024
us-2018-145597,off-ar-10001958,54.336
ca-2015-132787,off-st-10001321,92.52
ca-2016-136224,off-ar-10003504,10.272
ca-2017-105732,off-st-10000419,40.74
ca-2017-105732,off-la-10004559,14.4
ca-2017-105732,tec-ph-10001644,149.95
ca-2017-105732,off-su-10004782,16.9
ca-2017-105732,off-pa-10002250,17.61
ca-2017-105732,off-ap-10001394,378.0
ca-2017-105732,off-pa-10001838,17.64
ca-2017-105732,off-st-10004340,373.08
ca-2017-105732,fur-fu-10003664,1336.44
ca-2017-105732,tec-ph-10004897,29.97
ca-2018-108035,fur-ch-10000454,390.368
ca-2018-108035,fur-fu-10004017,101.52
ca-2018-160031,off-pa-10000241,74.352
ca-2018-147844,off-pa-10003016,15.7
ca-2018-147844,off-ar-10001615,59.52
ca-2018-147844,off-pa-10002713,34.4
ca-2017-110975,fur-ta-10002958,313.176
ca-2017-110975,fur-ch-10003746,866.646
ca-2015-141649,off-ap-10003217,795.408
ca-2015-124807,off-pa-10001526,35.856
ca-2015-124807,tec-ac-10002857,23.84
ca-2017-110009,fur-fu-10003039,43.13
ca-2017-110009,off-pa-10002615,30.87
ca-2018-168172,off-su-10002573,70.12
ca-2016-100146,fur-bo-10004015,509.9575
ca-2016-100146,fur-fu-10001979,122.91
ca-2016-100146,fur-ch-10003833,97.568
ca-2016-100146,fur-ch-10004495,722.352
ca-2018-152079,off-la-10001613,11.52
ca-2017-129728,fur-fu-10003247,167.84
ca-2015-121769,fur-ta-10004442,172.11
ca-2015-103058,tec-ac-10001314,99.98
ca-2018-121125,tec-ph-10001619,156.792
ca-2018-121125,tec-ac-10002323,35.36
ca-2018-121125,fur-fu-10000820,13.592
us-2017-114013,fur-ch-10004287,386.68
us-2017-114013,tec-ac-10000474,379.96
us-2017-114013,tec-ph-10001494,539.91
us-2017-114013,off-pa-10004996,41.24
us-2017-114013,off-bi-10004318,51.897
us-2017-114013,off-st-10002574,552.56
us-2017-114013,off-bi-10002353,23.16
us-2017-114013,off-st-10003641,126.08
us-2017-114013,tec-ma-10001148,449.1
ca-2018-135069,off-ap-10000026,195.104
ca-2018-135069,fur-fu-10003878,36.672
ca-2017-101693,fur-ch-10001146,85.246
ca-2017-101693,fur-fu-10003919,32.712
us-2015-164763,off-bi-10000605,11.43
us-2015-164763,off-bi-10000309,30.44
us-2015-164763,off-pa-10003349,12.96
us-2015-164763,off-pa-10003063,16.0
us-2015-164763,off-ap-10003971,32.67
ca-2015-161249,off-fa-10004838,4.464
ca-2015-161249,off-bi-10001097,9.345
ca-2016-148180,off-bi-10000605,9.144
ca-2016-148180,off-bi-10003314,23.136
ca-2016-148180,off-ar-10002067,99.2
ca-2015-165568,off-bi-10001031,21.36
ca-2016-145457,fur-fu-10003832,46.9
us-2018-163657,off-bi-10000138,18.72
us-2018-163657,fur-ta-10004607,236.528
ca-2016-120446,off-la-10003148,18.9
ca-2015-109932,off-pa-10001804,10.688
ca-2015-109932,off-st-10000036,237.096
ca-2018-127474,off-pa-10001166,5.184
ca-2018-127474,off-pa-10001033,65.584
ca-2018-127474,fur-fu-10004597,22.2
ca-2018-127474,off-pa-10000418,419.4
ca-2018-115448,fur-fu-10004090,88.92
ca-2018-105669,off-ar-10000390,9.912
ca-2018-105669,fur-ch-10003774,318.43
ca-2018-105669,off-bi-10002412,5.8
ca-2018-105669,tec-ph-10002415,1415.76
ca-2018-134796,tec-ph-10003505,148.48
ca-2017-137743,off-la-10003663,9.248
ca-2017-137743,off-st-10001780,1036.624
ca-2016-137974,tec-ph-10002033,569.64
ca-2016-137974,off-bi-10001036,9.14
ca-2016-137974,fur-fu-10001468,1196.86
ca-2016-137974,fur-bo-10001519,523.26
us-2016-136987,tec-co-10001943,639.968
us-2016-136987,off-pa-10000474,52.76
ca-2016-138485,tec-ac-10002076,538.92
ca-2017-103709,off-ar-10003338,14.88
ca-2017-103709,off-pa-10004610,34.24
ca-2017-103709,off-st-10001272,261.74
ca-2017-138282,off-ap-10004249,87.84
ca-2018-148985,fur-fu-10001424,34.92
ca-2015-138100,off-pa-10000474,14.94
ca-2015-138100,fur-fu-10002456,14.56
ca-2016-100734,off-bi-10002609,3.576
ca-2016-100734,off-st-10001522,147.184
ca-2017-139997,tec-co-10000971,1499.95
ca-2017-109652,off-ar-10000034,13.568
ca-2015-167199,fur-ch-10004063,2573.82
ca-2015-167199,off-bi-10004632,609.98
ca-2015-167199,off-ar-10001662,5.48
ca-2015-167199,tec-ph-10004977,391.98
ca-2015-167199,tec-ph-10004539,755.96
ca-2015-167199,off-fa-10001883,31.12
ca-2015-167199,off-pa-10000955,6.54
ca-2017-124583,off-en-10002500,12.78
ca-2015-113964,off-bi-10004654,18.464
ca-2015-129938,fur-ch-10003774,445.802
ca-2018-135111,off-ar-10003631,2.48
ca-2018-135111,off-bi-10004040,25.9
us-2016-134558,off-pa-10001184,29.9
us-2016-134558,tec-ac-10004145,2249.91
us-2016-134558,fur-ta-10003473,1053.164
ca-2018-157196,off-pa-10003172,12.96
ca-2016-108672,fur-fu-10003799,106.68
us-2018-118598,tec-ph-10002583,119.94
us-2018-160836,off-pa-10004239,10.272
us-2018-160836,fur-ta-10002855,512.19
us-2018-160836,off-ap-10001626,1.556
ca-2018-121048,off-bi-10004022,4.448
ca-2018-121048,fur-fu-10003601,276.69
ca-2018-121048,off-fa-10000490,4.96
ca-2018-121048,off-ar-10004042,71.92
ca-2018-121048,fur-fu-10002960,18.84
ca-2018-121048,tec-ac-10000991,140.97
ca-2018-121048,tec-ph-10004977,470.376
us-2018-120147,off-ar-10000817,6.08
us-2018-120147,tec-ph-10002447,164.792
ca-2017-158043,off-en-10001539,23.36
us-2018-106579,off-bi-10000309,12.176
ca-2015-115889,tec-ph-10001615,46.384
ca-2015-115889,off-st-10003208,362.92
us-2018-161935,off-pa-10000605,9.248
us-2018-161935,tec-ph-10000560,1889.946
us-2018-161935,off-st-10003455,62.04
us-2018-161935,fur-fu-10002937,396.92
us-2018-161935,off-st-10001837,239.456
us-2018-161935,off-ar-10004757,13.12
us-2018-167920,off-bi-10004236,29.36
us-2018-167920,off-ap-10000159,214.9
us-2018-167920,off-bi-10003274,15.92
us-2018-167920,tec-ac-10001013,146.45
us-2018-167920,off-st-10004963,15.14
us-2018-167920,off-la-10004409,5.76
us-2018-167920,tec-co-10001046,1399.98
ca-2017-162383,off-bi-10002824,8.952
ca-2017-162383,off-bi-10001757,8.856
ca-2017-162383,fur-ch-10004477,85.246
ca-2015-125731,off-en-10003072,21.728
ca-2015-125731,fur-ch-10003973,1487.04
us-2018-106145,off-en-10001539,71.88
us-2018-106145,fur-fu-10003829,9.24
us-2018-106145,off-pa-10002245,35.88
us-2018-106145,off-bi-10002215,17.04
us-2018-106145,off-bi-10003925,931.176
ca-2017-107146,fur-fu-10002298,266.352
ca-2017-107146,fur-ch-10004853,483.136
us-2018-134642,fur-ch-10002880,196.784
us-2018-134642,fur-bo-10004709,231.92
us-2018-160143,off-su-10004231,29.7
ca-2018-103415,fur-fu-10000820,13.592
ca-2017-106460,off-pa-10001736,70.88
us-2018-112347,off-st-10003306,114.288
us-2018-112347,off-bi-10003707,36.624
us-2018-112347,fur-bo-10003546,242.352
us-2018-112347,tec-ph-10000213,49.616
us-2018-112347,fur-fu-10001488,508.704
us-2018-112347,tec-ph-10004833,57.36
us-2018-112347,fur-ch-10002335,906.68
ca-2015-103492,tec-ph-10001128,719.952
ca-2015-103492,tec-ph-10004667,755.944
ca-2015-103492,off-bi-10004817,11.98
ca-2015-103492,off-bi-10004140,0.898
ca-2017-136595,fur-fu-10004671,21.204
ca-2015-140396,off-en-10002592,34.74
ca-2015-140396,tec-ph-10004447,833.94
ca-2015-140396,off-bi-10003669,12.96
ca-2015-140396,off-pa-10000223,25.92
ca-2015-114181,fur-bo-10004467,349.965
ca-2015-114181,off-ar-10000716,22.32
ca-2018-159506,off-pa-10003641,158.28
ca-2018-159506,off-bi-10004519,497.94
us-2015-137155,off-ap-10002518,533.94
us-2015-137155,off-pa-10000806,167.94
us-2015-137155,fur-fu-10003142,31.68
ca-2017-105746,fur-ch-10000454,170.786
us-2017-104815,fur-bo-10003894,198.744
ca-2018-157672,tec-ac-10001714,63.824
us-2017-166660,fur-ch-10001190,435.168
us-2017-166660,fur-bo-10000468,48.58
ca-2018-140802,tec-ac-10001998,47.976
ca-2018-140802,off-pa-10001534,20.736
ca-2015-133830,off-ar-10003045,26.46
ca-2015-133830,off-pa-10001363,49.12
ca-2015-133830,off-fa-10002280,15.0
ca-2015-100916,off-st-10003479,194.7
ca-2015-100916,fur-ta-10004607,591.32
ca-2015-100916,off-ar-10001022,2.84
ca-2016-129532,off-st-10004186,221.96
ca-2016-129532,tec-ac-10000865,236.0
ca-2015-134726,tec-ac-10000023,41.94
ca-2015-134726,tec-ph-10001750,52.792
