product_id,product_name,category,sub_category
tec-ac-10000736,logitech_g600_mmo_gaming_mouse,Technology,accessories
fur-bo-10003966,"sauder_facets_collection_library,_sky_alder_finish",Furniture,bookcases
off-ap-10000828,avanti_4.4_cu._ft._refrigerator,Office Supplies,appliances
off-ap-10002906,hoover_replacement_belt_for_commercial_guardsman_heavy-duty_upright_vacuum,Office Supplies,appliances
off-ap-10003860,fellowes_advanced_8_outlet_surge_suppressor_with_phone/fax_protection,Office Supplies,appliances
fur-ta-10001307,"safco_planmaster_heigh-adjustable_drafting_table_base,_43w_x_30d_x_30-37h,_black",Furniture,tables
off-pa-10001457,white_gluetop_scratch_pads,Office Supplies,paper
off-ap-10002082,holmes_hepa_air_purifier,Office Supplies,appliances
tec-ac-10003590,"trendnet_56k_usb_2.0_phone,_internet_and_fax_modem",Technology,accessories
off-pa-10004355,xerox_231,Office Supplies,paper
fur-ta-10004607,hon_2111_invitation_series_straight_table,Furniture,tables
off-pa-10003893,xerox_1962,Office Supplies,paper
tec-ph-10001817,wilson_electronics_db_pro_signal_booster,Technology,phones
fur-bo-10000330,"sauder_camden_county_barrister_bookcase,_planked_cherry_finish",Furniture,bookcases
off-bi-10001900,"dxl_angle-view_binders_with_locking_rings,_black",Office Supplies,binders
fur-bo-10003159,"sauder_camden_county_collection_libraries,_planked_cherry_finish",Furniture,bookcases
fur-fu-10001591,advantus_panel_wall_certificate_holder_-_8.5x11,Furniture,furnishings
off-la-10002034,avery_478,Office Supplies,labels
off-bi-10001628,"acco_data_flex_cable_posts_for_top_&_bottom_load_binders,_6""_capacity",Office Supplies,binders
off-st-10000877,recycled_steel_personal_file_for_standard_file_folders,Office Supplies,storage
off-ar-10004752,blackstonian_pencils,Office Supplies,art
off-pa-10000675,xerox_1919,Office Supplies,paper
off-pa-10001609,tops_wirebound_message_log_books,Office Supplies,paper
tec-ph-10001615,at&t_cl82213,Technology,phones
tec-ac-10004568,maxell_lto_ultrium_-_800_gb,Technology,accessories
fur-ch-10001854,office_star_-_professional_matrix_back_chair_with_2-to-1_synchro_tilt_and_mesh_fabric_seat,Furniture,chairs
off-ar-10000475,"hunt_boston_vista_battery-operated_pencil_sharpener,_black",Office Supplies,art
tec-ph-10000455,ge_30522ee2,Technology,phones
off-pa-10001994,"ink_jet_note_and_greeting_cards,_8-1/2""_x_5-1/2""_card_size",Office Supplies,paper
tec-ac-10002926,logitech_wireless_marathon_mouse_m705,Technology,accessories
tec-ph-10004897,mediabridge_sport_armband_iphone_5s,Technology,phones
fur-fu-10001196,dax_cubicle_frames_-_8x10,Furniture,furnishings
off-pa-10000595,xerox_1929,Office Supplies,paper
off-la-10000443,avery_501,Office Supplies,labels
off-la-10001771,avery_513,Office Supplies,labels
off-ap-10001394,harmony_air_purifier,Office Supplies,appliances
fur-fu-10002553,"electrix_incandescent_magnifying_lamp,_black",Furniture,furnishings
off-ap-10004233,honeywell_enviracaire_portable_air_cleaner_for_up_to_8_x_10_room,Office Supplies,appliances
fur-ch-10004754,"global_stack_chair_with_arms,_black",Furniture,chairs
off-pa-10000809,xerox_206,Office Supplies,paper
fur-fu-10002878,"seth_thomas_14""_day/date_wall_clock",Furniture,furnishings
tec-ph-10002624,samsung_galaxy_s4_mini,Technology,phones
tec-ph-10002885,apple_iphone_5,Technology,phones
tec-ph-10000895,polycom_vvx_310_voip_phone,Technology,phones
tec-ma-10000488,bady_bdg101fru_card_printer,Technology,machines
off-pa-10003729,xerox_1998,Office Supplies,paper
off-ap-10001005,honeywell_quietcare_hepa_air_cleaner,Office Supplies,appliances
fur-ch-10000988,hon_olson_stacker_stools,Furniture,chairs
fur-fu-10001986,"dana_fluorescent_magnifying_lamp,_white,_36""",Furniture,furnishings
fur-fu-10004973,flat_face_poster_frame,Furniture,furnishings
off-st-10000464,"multi-use_personal_file_cart_and_caster_set,_three_stacking_bins",Office Supplies,storage
off-pa-10000528,xerox_1981,Office Supplies,paper
off-pa-10003129,tops_white_computer_printout_paper,Office Supplies,paper
off-bi-10002133,"wilson_jones_elliptical_ring_3_1/2""_capacity_binders,_800_sheets",Office Supplies,binders
tec-ph-10004959,classic_ivory_antique_telephone_zl1810,Technology,phones
fur-bo-10001918,"sauder_forest_hills_library_with_doors,_woodland_oak_finish",Furniture,bookcases
fur-fu-10001617,"executive_impressions_8-1/2""_career_panel/partition_cubicle_clock",Furniture,furnishings
tec-ph-10002824,jabra_speak_410_multidevice_speakerphone,Technology,phones
off-pa-10003309,xerox_211,Office Supplies,paper
off-st-10002554,tennsco_industrial_shelving,Office Supplies,storage
off-ar-10002067,newell_334,Office Supplies,art
fur-ta-10004175,"hon_30""_x_60""_table_with_locking_drawer",Furniture,tables
fur-ta-10004767,safco_drafting_table,Furniture,tables
off-la-10003714,avery_510,Office Supplies,labels
fur-fu-10001889,ultra_door_pull_handle,Furniture,furnishings
off-ar-10003723,avery_hi-liter_fluorescent_desk_style_markers,Office Supplies,art
off-pa-10000241,"ibm_multi-purpose_copy_paper,_8_1/2_x_11"",_case",Office Supplies,paper
off-ar-10001446,newell_309,Office Supplies,art
off-bi-10001359,gbc_docubind_tl300_electric_binding_system,Office Supplies,binders
off-en-10001749,jiffy_padded_mailers_with_self-seal_closure,Office Supplies,envelopes
off-bi-10004390,gbc_docubind_200_manual_binding_machine,Office Supplies,binders
tec-ph-10004924,"skilcraft_telephone_shoulder_rest,_2""_x_6.5""_x_2.5"",_black",Technology,phones
fur-ch-10000155,global_comet_stacking_armless_chair,Furniture,chairs
off-bi-10001757,pressboard_hanging_data_binders_for_unburst_sheets,Office Supplies,binders
fur-fu-10004093,hand-finished_solid_wood_document_frame,Furniture,furnishings
fur-fu-10001037,"dax_charcoal/nickel-tone_document_frame,_5_x_7",Furniture,furnishings
off-pa-10001878,xerox_1891,Office Supplies,paper
tec-ma-10003674,hewlett-packard_deskjet_5550_printer,Technology,machines
off-la-10003190,avery_474,Office Supplies,labels
tec-ph-10001809,panasonic_kx_t7736-b_digital_phone,Technology,phones
off-bi-10003091,gbc_docubind_tl200_manual_binding_machine,Office Supplies,binders
fur-ch-10003981,global_commerce_series_low-back_swivel/tilt_chairs,Furniture,chairs
tec-ph-10004345,cisco_spa_502g_ip_phone,Technology,phones
tec-ph-10001198,avaya_4621sw_voip_phone,Technology,phones
off-pa-10001972,xerox_214,Office Supplies,paper
tec-ph-10002483,motorola_moto_x,Technology,phones
fur-bo-10000468,o'sullivan_2-shelf_heavy-duty_bookcases,Furniture,bookcases
tec-ac-10001284,enermax_briskie_rf_wireless_keyboard_and_mouse_combo,Technology,accessories
off-bi-10002082,gbc_twin_loop_wire_binding_elements,Office Supplies,binders
off-st-10001505,"perma_stor-all_hanging_file_box,_13_1/8""w_x_12_1/4""d_x_10_1/2""h",Office Supplies,storage
off-ar-10004582,bic_brite_liner_grip_highlighters,Office Supplies,art
tec-ac-10002842,wd_my_passport_ultra_2tb_portable_external_hard_drive,Technology,accessories
off-ap-10004785,"holmes_replacement_filter_for_hepa_air_cleaner,_medium_room",Office Supplies,appliances
tec-ac-10002217,imation_clip_usb_flash_drive_-_8_gb,Technology,accessories
off-bi-10002954,newell_3-hole_punched_plastic_slotted_magazine_holders_for_binders,Office Supplies,binders
off-ap-10003281,acco_6_outlet_guardian_standard_surge_suppressor,Office Supplies,appliances
off-su-10000898,"acme_hot_forged_carbon_steel_scissors_with_nickel-plated_handles,_3_7/8""_cut,_8""l",Office Supplies,supplies
off-bi-10001249,avery_heavy-duty_ezd_view_binder_with_locking_rings,Office Supplies,binders
tec-ac-10002718,belkin_standard_104_key_usb_keyboard,Technology,accessories
tec-ph-10002352,avaya_ip_phone_1140e_voip_phone,Technology,phones
fur-ch-10003774,"global_wood_trimmed_manager's_task_chair,_khaki",Furniture,chairs
off-ar-10000127,newell_321,Office Supplies,art
tec-ph-10003811,jabra_supreme_plus_driver_edition_headset,Technology,phones
off-bi-10002393,binder_posts,Office Supplies,binders
fur-ta-10002855,bevis_round_conference_table_top_&_single_column_base,Furniture,tables
off-pa-10002160,xerox_1978,Office Supplies,paper
off-ar-10002257,"eldon_spacemaker_box,_quick-snap_lid,_clear",Office Supplies,art
off-fa-10004395,plymouth_boxed_rubber_bands_by_plymouth,Office Supplies,fasteners
off-ap-10002534,3.6_cubic_foot_counter_height_office_refrigerator,Office Supplies,appliances
fur-bo-10003034,"o'sullivan_elevations_bookcase,_cherry_finish",Furniture,bookcases
off-st-10000943,eldon_profile_file_'n_store_portable_file_tub_letter/legal_size_black,Office Supplies,storage
off-pa-10000533,southworth_parchment_paper_&_envelopes,Office Supplies,paper
off-st-10001172,"tennsco_lockers,_sand",Office Supplies,storage
off-pa-10001661,xerox_1922,Office Supplies,paper
off-bi-10004817,gbc_personal_velobind_strips,Office Supplies,binders
fur-ch-10003833,novimex_fabric_task_chair,Furniture,chairs
fur-fu-10003142,"master_big_foot_doorstop,_beige",Furniture,furnishings
tec-ac-10001114,microsoft_wireless_mobile_mouse_4000,Technology,accessories
off-st-10003996,"letter/legal_file_tote_with_clear_snap-on_lid,_black_granite",Office Supplies,storage
off-bi-10002571,"avery_framed_view_binder,_ezd_ring_(locking),_navy,_1_1/2""",Office Supplies,binders
off-pa-10000477,xerox_1952,Office Supplies,paper
off-bi-10004209,"fellowes_twister_kit,_gray/clear,_3/pkg",Office Supplies,binders
tec-ac-10002800,plantronics_audio_478_stereo_usb_headset,Technology,accessories
fur-ta-10003954,hon_94000_series_round_tables,Furniture,tables
tec-ac-10003289,anker_ultra-slim_mini_bluetooth_3.0_wireless_keyboard,Technology,accessories
tec-ph-10002468,"plantronics_cs_50-usb_-_headset_-_convertible,_monaural",Technology,phones
off-pa-10001295,computer_printout_paper_with_letter-trim_perforations,Office Supplies,paper
off-la-10000248,avery_52,Office Supplies,labels
off-fa-10004076,translucent_push_pins_by_oic,Office Supplies,fasteners
off-la-10004008,avery_507,Office Supplies,labels
off-ar-10001177,newell_349,Office Supplies,art
off-bi-10001718,gbc_docubind_p50_personal_binding_machine,Office Supplies,binders
off-ar-10004602,boston_ks_multi-size_manual_pencil_sharpener,Office Supplies,art
off-st-10000078,tennsco_6-_and_18-compartment_lockers,Office Supplies,storage
off-ar-10004272,newell_308,Office Supplies,art
tec-ph-10001578,polycom_soundstation2_ex_conference_phone,Technology,phones
off-st-10003638,mobile_personal_file_cube,Office Supplies,storage
fur-bo-10002213,dmi_eclipse_executive_suite_bookcases,Furniture,bookcases
off-en-10003040,quality_park_security_envelopes,Office Supplies,envelopes
tec-ph-10000923,"belkin_sportfit_armband_for_iphone_5s/5c,_fuchsia",Technology,phones
fur-fu-10003623,"dataproducts_ampli_magnifier_task_lamp,_black,",Furniture,furnishings
off-ap-10000124,acco_6_outlet_guardian_basic_surge_suppressor,Office Supplies,appliances
off-ar-10004511,"sanford_colorific_scented_colored_pencils,_12/pack",Office Supplies,art
off-pa-10003883,"message_book,_phone,_wirebound_standard_line_memo,_2_3/4""_x_5""",Office Supplies,paper
tec-ph-10002807,motorla_hx550_universal_bluetooth_headset,Technology,phones
fur-fu-10002364,"eldon_expressions_wood_desk_accessories,_oak",Furniture,furnishings
off-su-10001664,acme_office_executive_series_stainless_steel_trimmers,Office Supplies,supplies
fur-ta-10003238,"chromcraft_bull-nose_wood_48""_x_96""_rectangular_conference_tables",Furniture,tables
tec-ph-10001536,spigen_samsung_galaxy_s5_case_wallet,Technology,phones
off-ar-10004956,newell_33,Office Supplies,art
off-ar-10003696,panasonic_kp-350bk_electric_pencil_sharpener_with_auto_stop,Office Supplies,art
off-pa-10000551,array_memo_cubes,Office Supplies,paper
off-bi-10004506,wilson_jones_data.warehouse_d-ring_binders_with_dubllock,Office Supplies,binders
off-pa-10000740,xerox_1982,Office Supplies,paper
fur-ch-10002084,hon_mobius_operator's_chair,Furniture,chairs
off-ap-10000692,fellowes_mighty_8_compact_surge_protector,Office Supplies,appliances
off-ap-10000252,harmony_hepa_quiet_air_purifiers,Office Supplies,appliances
fur-fu-10004748,"howard_miller_16""_diameter_gallery_wall_clock",Furniture,furnishings
off-ar-10000538,"boston_model_1800_electric_pencil_sharpener,_gray",Office Supplies,art
tec-ph-10001079,polycom_soundpoint_pro_se-225_corded_phone,Technology,phones
off-ap-10003842,euro-pro_shark_turbo_vacuum,Office Supplies,appliances
fur-ch-10000553,"metal_folding_chairs,_beige,_4/carton",Furniture,chairs
off-ar-10003469,nontoxic_chalk,Office Supplies,art
off-pa-10003790,xerox_1991,Office Supplies,paper
fur-bo-10002202,"atlantic_metals_mobile_2-shelf_bookcases,_custom_colors",Furniture,bookcases
off-ap-10002765,fellowes_advanced_computer_series_surge_protectors,Office Supplies,appliances
off-st-10003692,recycled_steel_personal_file_for_hanging_file_folders,Office Supplies,storage
tec-ph-10001051,htc_one,Technology,phones
off-ar-10000817,manco_dry-lighter_erasable_highlighter,Office Supplies,art
off-su-10000952,fiskars_home_&_office_scissors,Office Supplies,supplies
fur-fu-10004597,eldon_cleatmat_chair_mats_for_medium_pile_carpets,Furniture,furnishings
off-bi-10002982,avery_self-adhesive_photo_pockets_for_polaroid_photos,Office Supplies,binders
off-pa-10004285,xerox_1959,Office Supplies,paper
off-ap-10001391,kensington_6_outlet_masterpiece_homeoffice_power_control_center,Office Supplies,appliances
tec-ph-10001944,wi-ex_zboost_yx540_cellular_phone_signal_booster,Technology,phones
off-pa-10001776,"wirebound_message_books,_four_2_3/4""_x_5""_forms_per_page,_600_sets_per_book",Office Supplies,paper
tec-ac-10004145,logitech_dinovo_edge_keyboard,Technology,accessories
off-pa-10003919,xerox_1989,Office Supplies,paper
off-pa-10002001,xerox_1984,Office Supplies,paper
off-pa-10002787,xerox_227,Office Supplies,paper
off-st-10003123,fellowes_bases_and_tops_for_staxonsteel/high-stak_systems,Office Supplies,storage
fur-fu-10000308,deflect-o_glass_clear_studded_chair_mats,Furniture,furnishings
tec-co-10003763,canon_pc1060_personal_laser_copier,Technology,copiers
fur-ta-10001866,bevis_round_conference_room_tables_and_bases,Furniture,tables
off-pa-10003971,xerox_1965,Office Supplies,paper
off-ap-10004036,bionaire_99.97%_hepa_air_cleaner,Office Supplies,appliances
off-ap-10002287,"eureka_sanitaire_multi-pro_heavy-duty_upright,_disposable_bags",Office Supplies,appliances
fur-ta-10001950,balt_solid_wood_round_tables,Furniture,tables
tec-ph-10001527,plantronics_mx500i_earset,Technology,phones
tec-ac-10003095,logitech_g35_7.1-channel_surround_sound_headset,Technology,accessories
tec-ac-10000358,imation_secure_drive_+_hardware_encrypted_usb_flash_drive_-_16_gb,Technology,accessories
off-en-10004147,wausau_papers_astrobrights_colored_envelopes,Office Supplies,envelopes
fur-fu-10001468,tenex_antistatic_computer_chair_mats,Furniture,furnishings
off-pa-10000380,"rediform_incoming/outgoing_call_register,_11""_x_8_1/2"",_100_messages",Office Supplies,paper
off-ap-10000026,tripp_lite_isotel_6_outlet_surge_protector_with_fax/modem_protection,Office Supplies,appliances
off-pa-10003936,xerox_1994,Office Supplies,paper
fur-fu-10002501,nu-dell_executive_frame,Furniture,furnishings
off-ap-10001205,belkin_5_outlet_surgemaster_power_centers,Office Supplies,appliances
off-bi-10004141,insertable_tab_indexes_for_data_binders,Office Supplies,binders
off-bi-10000632,satellite_sectional_post_binders,Office Supplies,binders
tec-ac-10004864,memorex_micro_travel_drive_32_gb,Technology,accessories
tec-ma-10000597,lexmark_s315_color_inkjet_printer,Technology,machines
off-pa-10002960,xerox_1926,Office Supplies,paper
off-pa-10000919,xerox_1918,Office Supplies,paper
off-bi-10001553,spinevue_locking_slant-d_ring_binders_by_cardinal,Office Supplies,binders
off-ap-10004540,"eureka_the_boss_lite_10-amp_upright_vacuum,_blue",Office Supplies,appliances
fur-ch-10001714,"global_leather_&_oak_executive_chair,_burgundy",Furniture,chairs
fur-fu-10002298,"rubbermaid_clustermat_chairmats,_mat_size-_66""_x_60"",_lip_20""_x_11""_-90_degree_angle",Furniture,furnishings
off-ar-10000315,"dixon_ticonderoga_maple_cedar_pencil,_#2",Office Supplies,art
off-fa-10000936,acco_hot_clips_clips_to_go,Office Supplies,fasteners
off-su-10004768,acme_kleencut_forged_steel_scissors,Office Supplies,supplies
off-pa-10002581,xerox_1951,Office Supplies,paper
off-ap-10002403,acco_smartsocket_color-coded_six-outlet_ac_adapter_model_surge_protectors,Office Supplies,appliances
tec-ph-10000141,clearsounds_a400,Technology,phones
tec-co-10000971,hewlett_packard_310_color_digital_copier,Technology,copiers
off-bi-10002437,recycled_premium_regency_composition_covers,Office Supplies,binders
off-pa-10004255,xerox_219,Office Supplies,paper
off-pa-10001184,xerox_1903,Office Supplies,paper
tec-ac-10002637,logitech_vx_revolution_cordless_laser_mouse_for_notebooks_(black),Technology,accessories
fur-bo-10000780,o'sullivan_plantations_2-door_library_in_landvery_oak,Furniture,bookcases
tec-ph-10003072,panasonic_kx-tg9541b_dect_6.0_digital_2-line_expandable_cordless_phone_with_digital_answering_system,Technology,phones
tec-ma-10000112,panasonic_kx_mb2061_multifunction_printer,Technology,machines
tec-ac-10004171,razer_kraken_7.1_surround_sound_over_ear_usb_gaming_headset,Technology,accessories
fur-ta-10002645,hon_rectangular_conference_tables,Furniture,tables
off-bi-10003784,computer_printout_index_tabs,Office Supplies,binders
off-bi-10001617,gbc_wire_binding_combs,Office Supplies,binders
fur-ch-10002439,"iceberg_nesting_folding_chair,_19w_x_6d_x_43h",Furniture,chairs
off-ap-10003057,honeywell_enviracaire_portable_hepa_air_cleaner_for_16'_x_20'_room,Office Supplies,appliances
fur-ta-10000849,bevis_rectangular_conference_tables,Furniture,tables
off-en-10002973,ampad_#10_peel_&_seel_holiday_envelopes,Office Supplies,envelopes
off-bi-10003963,cardinal_holdit_data_disk_pockets,Office Supplies,binders
off-la-10000081,avery_496,Office Supplies,labels
off-pa-10000726,"black_print_carbonless_snap-off_rapid_letter,_8_1/2""_x_7""",Office Supplies,paper
off-pa-10004983,xerox_23,Office Supplies,paper
fur-fu-10002107,eldon_pizzaz_desk_accessories,Furniture,furnishings
fur-ch-10001190,global_deluxe_high-back_office_chair_in_storm,Furniture,chairs
tec-ac-10000682,kensington_k72356us_mouse-in-a-box_usb_desktop_mouse,Technology,accessories
off-la-10004545,avery_50,Office Supplies,labels
off-su-10002557,fiskars_spring-action_scissors,Office Supplies,supplies
tec-ph-10000912,anker_24w_portable_micro_usb_car_charger,Technology,phones
off-st-10001837,"safco_mobile_desk_side_file,_wire_frame",Office Supplies,storage
off-ar-10001473,newell_313,Office Supplies,art
tec-ph-10001835,jawbone_jambox_wireless_bluetooth_speaker,Technology,phones
off-pa-10002245,xerox_1895,Office Supplies,paper
off-en-10004483,"#10_white_business_envelopes,4_1/8_x_9_1/2",Office Supplies,envelopes
off-su-10000151,high_speed_automatic_electric_letter_opener,Office Supplies,supplies
off-ap-10001293,belkin_8_outlet_surge_protector,Office Supplies,appliances
tec-ph-10000675,panasonic_kx_ts3282b_corded_phone,Technology,phones
off-st-10003470,"tennsco_snap-together_open_shelving_units,_starter_sets_and_add-on_units",Office Supplies,storage
off-la-10004559,avery_49,Office Supplies,labels
off-ap-10002651,hoover_upright_vacuum_with_dirt_cup,Office Supplies,appliances
tec-ac-10002550,maxell_4.7gb_dvd-rw_3/pack,Technology,accessories
tec-ph-10002555,nortel_meridian_m5316_digital_phone,Technology,phones
fur-bo-10003450,"bush_westfield_collection_bookcases,_dark_cherry_finish",Furniture,bookcases
fur-fu-10004665,"3m_polarizing_task_lamp_with_clamp_arm,_light_gray",Furniture,furnishings
tec-ph-10000369,htc_one_mini,Technology,phones
tec-ac-10001590,dell_slim_usb_multimedia_keyboard,Technology,accessories
fur-fu-10004909,contemporary_wood/metal_frame,Furniture,furnishings
fur-bo-10004357,o'sullivan_living_dimensions_3-shelf_bookcases,Furniture,bookcases
tec-ac-10000387,keytronic_kt800p2_-_keyboard_-_black,Technology,accessories
off-bi-10001308,gbc_standard_plastic_binding_systems'_combs,Office Supplies,binders
off-ap-10002734,holmes_harmony_hepa_air_purifier_for_17_x_20_room,Office Supplies,appliances
fur-fu-10004587,"ge_general_use_halogen_bulbs,_100_watts,_1_bulb_per_pack",Furniture,furnishings
tec-ph-10004833,macally_suction_cup_mount,Technology,phones
fur-fu-10001847,eldon_image_series_black_desk_accessories,Furniture,furnishings
fur-fu-10002045,"executive_impressions_14""",Furniture,furnishings
fur-fu-10004671,"executive_impressions_12""_wall_clock",Furniture,furnishings
fur-ta-10003569,bretford_cr8500_series_meeting_room_furniture,Furniture,tables
off-pa-10001752,hammermill_copyplus_copy_paper_(20lb._and_84_bright),Office Supplies,paper
tec-ma-10003356,panasonic_kx_mc6040_color_laser_multifunction_printer,Technology,machines
off-ar-10003727,berol_giant_pencil_sharpener,Office Supplies,art
tec-ac-10001635,keytronic_kt400u2_-_keyboard_-_black,Technology,accessories
off-la-10003663,avery_498,Office Supplies,labels
tec-co-10004722,canon_imageclass_2200_advanced_copier,Technology,copiers
tec-ma-10002210,epson_tm-t88v_direct_thermal_printer_-_monochrome_-_desktop,Technology,machines
off-bi-10003196,accohide_poly_flexible_ring_binders,Office Supplies,binders
fur-ch-10002017,safco_optional_arm_kit_for_workspace_cribbage_stacking_chair,Furniture,chairs
fur-fu-10003829,stackable_trays,Furniture,furnishings
off-pa-10000697,"tops_voice_message_log_book,_flash_format",Office Supplies,paper
off-ar-10004691,boston_1730_standup_electric_pencil_sharpener,Office Supplies,art
off-bi-10000948,"gbc_laser_imprintable_binding_system_covers,_desert_sand",Office Supplies,binders
off-pa-10000223,xerox_2000,Office Supplies,paper
off-pa-10000062,green_bar_computer_printout_paper,Office Supplies,paper
fur-bo-10003404,"global_adaptabilites_bookcase,_cherry/storm_gray_finish",Furniture,bookcases
off-bi-10004233,"gbc_pre-punched_binding_paper,_plastic,_white,_8-1/2""_x_11""",Office Supplies,binders
tec-ph-10002834,google_nexus_5,Technology,phones
fur-ch-10003761,global_italian_leather_office_chair,Furniture,chairs
off-pa-10004665,advantus_motivational_note_cards,Office Supplies,paper
off-bi-10001196,"avery_flip-chart_easel_binder,_black",Office Supplies,binders
tec-ma-10002981,i.r.i.s_iriscard_anywhere_5_card_scanner,Technology,machines
tec-ph-10003601,"ativa_d5772_2-line_5.8ghz_digital_expandable_corded/cordless_phone_system_with_answering_&_caller_id/call_waiting,_black/silver",Technology,phones
off-bi-10002003,ibico_presentation_index_for_binding_systems,Office Supplies,binders
off-pa-10003016,"adams_""while_you_were_out""_message_pads",Office Supplies,paper
off-pa-10002246,"wirebound_four_2-3/4_x_5_forms_per_page,_400_sets_per_book",Office Supplies,paper
tec-ph-10002890,at&t_17929_lendline_telephone,Technology,phones
tec-ma-10003626,hewlett-packard_deskjet_6540_color_inkjet_printer,Technology,machines
tec-ma-10002412,cisco_telepresence_system_ex90_videoconferencing_unit,Technology,machines
off-ar-10003183,avery_fluorescent_highlighter_four-color_set,Office Supplies,art
off-pa-10002319,xerox_1944,Office Supplies,paper
off-pa-10001246,xerox_215,Office Supplies,paper
off-pa-10001815,xerox_1885,Office Supplies,paper
fur-fu-10001876,"computer_room_manger,_14""",Furniture,furnishings
tec-ph-10000673,plantronics_voyager_pro_hd_-_bluetooth_headset,Technology,phones
tec-ph-10002075,at&t_el51110_dect,Technology,phones
tec-ph-10003691,blackberry_q10,Technology,phones
off-su-10000157,compact_automatic_electric_letter_opener,Office Supplies,supplies
tec-ac-10004227,sandisk_ultra_16_gb_microsdhc_class_10_memory_card,Technology,accessories
tec-ac-10004127,sandisk_cruzer_8_gb_usb_flash_drive,Technology,accessories
fur-ch-10002758,"hon_deluxe_fabric_upholstered_stacking_chairs,_squared_back",Furniture,chairs
off-st-10000532,advantus_rolling_drawer_organizers,Office Supplies,storage
tec-ac-10003709,maxell_4.7gb_dvd-r_5/pack,Technology,accessories
off-bi-10003166,gbc_plasticlear_binding_covers,Office Supplies,binders
off-st-10004835,plastic_stacking_crates_&_casters,Office Supplies,storage
off-ap-10000159,belkin_f9m820v08_8_outlet_surge,Office Supplies,appliances
off-ap-10001242,apc_7_outlet_network_surgearrest_surge_protector,Office Supplies,appliances
tec-ac-10003433,maxell_4.7gb_dvd+r_5/pack,Technology,accessories
tec-ph-10003187,anker_astro_mini_3000mah_ultra-compact_portable_charger,Technology,phones
off-fa-10002763,advantus_map_pennant_flags_and_round_head_tacks,Office Supplies,fasteners
off-pa-10004239,xerox_1953,Office Supplies,paper
off-pa-10004782,xerox_228,Office Supplies,paper
fur-fu-10001185,"advantus_employee_of_the_month_certificate_frame,_11_x_13-1/2",Furniture,furnishings
off-pa-10003270,xerox_1954,Office Supplies,paper
off-pa-10002421,embossed_ink_jet_note_cards,Office Supplies,paper
off-pa-10002923,xerox_1942,Office Supplies,paper
off-st-10001128,"carina_mini_system_audio_rack,_model_ar050b",Office Supplies,storage
off-pa-10000520,xerox_201,Office Supplies,paper
fur-fu-10003832,"eldon_expressions_punched_metal_&_wood_desk_accessories,_black_&_cherry",Furniture,furnishings
fur-fu-10000409,"ge_4_foot_flourescent_tube,_40_watt",Furniture,furnishings
tec-ph-10004389,nokia_lumia_925,Technology,phones
fur-fu-10001546,dana_swing-arm_lamps,Furniture,furnishings
off-pa-10000791,"wirebound_message_books,_four_2_3/4_x_5_forms_per_page,_200_sets_per_book",Office Supplies,paper
off-pa-10003739,xerox_1969,Office Supplies,paper
fur-fu-10000771,"eldon_200_class_desk_accessories,_smoke",Furniture,furnishings
off-st-10002615,"dual_level,_single-width_filing_carts",Office Supplies,storage
off-pa-10000327,xerox_1971,Office Supplies,paper
off-ar-10003772,boston_16750_black_compact_battery_pencil_sharpener,Office Supplies,art
off-ar-10003338,"eberhard_faber_3_1/2""_golf_pencils",Office Supplies,art
fur-fu-10002116,"tenex_carpeted,_granite-look_or_clear_contemporary_contour_shape_chair_mats",Furniture,furnishings
fur-ch-10000422,global_highback_leather_tilter_in_burgundy,Furniture,chairs
fur-fu-10002685,"executive_impressions_13-1/2""_indoor/outdoor_wall_clock",Furniture,furnishings
fur-fu-10004963,"eldon_400_class_desk_accessories,_black_carbon",Furniture,furnishings
off-bi-10000174,"wilson_jones_clip_&_carry_folder_binder_tool_for_ring_binders,_clear",Office Supplies,binders
fur-ch-10004875,harbour_creations_67200_series_stacking_chairs,Furniture,chairs
fur-fu-10000305,"tenex_v2t-re_standard_weight_series_chair_mat,_45""_x_53"",_lip_25""_x_12""",Furniture,furnishings
tec-ph-10001459,samsung_galaxy_mega_6.3,Technology,phones
fur-fu-10002445,"dax_two-tone_rosewood/black_document_frame,_desktop,_5_x_7",Furniture,furnishings
off-pa-10000213,xerox_198,Office Supplies,paper
fur-ch-10001797,"safco_chair_connectors,_6/carton",Furniture,chairs
off-pa-10003848,xerox_1997,Office Supplies,paper
fur-fu-10000755,eldon_expressions_mahogany_wood_desk_collection,Furniture,furnishings
fur-fu-10000550,stacking_trays_by_oic,Furniture,furnishings
tec-ma-10004521,epson_perfection_v600_photo_scanner,Technology,machines
off-bi-10003655,durable_pressboard_binders,Office Supplies,binders
off-ap-10003779,kensington_7_outlet_masterpiece_power_center_with_fax/phone_line_protection,Office Supplies,appliances
off-fa-10002701,alliance_rubber_bands,Office Supplies,fasteners
off-bi-10002799,"slimview_poly_binder,_3/8""",Office Supplies,binders
off-ar-10003582,"boston_electric_pencil_sharpener,_model_1818,_charcoal_black",Office Supplies,art
fur-fu-10004666,dax_clear_channel_poster_frame,Furniture,furnishings
off-en-10002312,#10_self-seal_white_envelopes,Office Supplies,envelopes
fur-ch-10002320,hon_pagoda_stacking_chairs,Furniture,chairs
off-ar-10001216,newell_339,Office Supplies,art
fur-fu-10003247,36x48_hardfloor_chairmat,Furniture,furnishings
fur-ta-10003837,anderson_hickey_conga_table_tops_&_accessories,Furniture,tables
