Product_ID,Category,Sub-Category,Product Name
OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils
FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
OFF-LA-10000634,Office Supplies,Labels,Avery 509
FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"
TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone
OFF-PA-10001937,Office Supplies,Paper,Xerox 21
OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670"
FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair
TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier
TEC-PH-10004093-3,Technology,Phones,Panasonic Kx-TS550
TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
OFF-ST-10002974-2,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips
OFF-BI-10004593-2,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800
FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp
TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone
OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black"
FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs
OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels
OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone
OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers
OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels
OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders
TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier
OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders
OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders
FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables
OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black"
OFF-AR-10000122,Office Supplies,Art,Newell 314
OFF-BI-10003656-2,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine
OFF-FA-10002780-2,Office Supplies,Fasteners,Staples
TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"
OFF-ST-10000107-2,Office Supplies,Storage,Fellowes Super Stor/Drawer
TEC-PH-10002293-2,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
OFF-AR-10004027-2,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box"
OFF-PA-10000249-2,Office Supplies,Paper,Easy-staple paper
OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip"
TEC-AC-10000290-2,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub
OFF-PA-10001970,Office Supplies,Paper,Xerox 1881
OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders
OFF-PA-10001970-2,Office Supplies,Paper,Xerox 1881
OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System
FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases
OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box"
OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
OFF-PA-10002666-2,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes
OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection
OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
OFF-LA-10001158-2,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair
OFF-AR-10003732,Office Supplies,Art,Newell 333
FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories
OFF-ST-10001713-2,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders
OFF-SU-10001225,Office Supplies,Supplies,Staple remover
OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File
FUR-BO-10002545-3,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
OFF-PA-10002036,Office Supplies,Paper,Xerox 1930
OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File
OFF-BI-10001982-2,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels
TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router
OFF-AR-10000658,Office Supplies,Art,Newell 324
TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite
OFF-PA-10003039,Office Supplies,Paper,Xerox 1960
FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber
OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote
OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection
OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card
FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200
TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils
OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
TEC-AC-10001998-2,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired
TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone
TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders
OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma
OFF-PA-10002552,Office Supplies,Paper,Xerox 1958
OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors"
OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File
FUR-BO-10004834-2,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System"
TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card
OFF-PA-10001947,Office Supplies,Paper,Xerox 1974
OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
OFF-AP-10004249,Office Supplies,Appliances,Staple holder
TEC-AC-10000158-2,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card
TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page"
FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels
OFF-PA-10001970-3,Office Supplies,Paper,Xerox 1908
FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine
FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair
OFF-PA-10000157,Office Supplies,Paper,Xerox 191
FUR-CH-10001891-2,Furniture,Chairs,Global Deluxe Office Fabric Chairs
OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener
FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs
OFF-PA-10003845,Office Supplies,Paper,Xerox 1987
OFF-AR-10001573,Office Supplies,Art,American Pencil
OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window"
TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black
FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files
FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame
OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System
TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner"
OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil
OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System
TEC-AC-10004659-2,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB
TEC-AC-10004659-3,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB
OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma
OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart
OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers
TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard
TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"
OFF-PA-10001970-4,Office Supplies,Paper,Xerox 1908
OFF-PA-10002230,Office Supplies,Paper,Xerox 1897
FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair
FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame
OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream"
FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair
OFF-LA-10001317,Office Supplies,Labels,Avery 520
FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
OFF-AR-10000588,Office Supplies,Art,Newell 345
OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer
OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils
OFF-AR-10004974,Office Supplies,Art,Newell 342
TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
FUR-TA-10001539-2,Furniture,Tables,Chromcraft Rectangular Conference Tables
OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer
TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray"
FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope
OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner
TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse
OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock
FUR-FU-10000023-2,Furniture,Furnishings,Eldon Wave Desk Accessories
FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table
OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back
OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener
OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
FUR-FU-10002918-2,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library
OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket
OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish"
TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3
OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
OFF-PA-10003465,Office Supplies,Paper,Xerox 1912
TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless
FUR-FU-10002671-2,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils
OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink
OFF-AR-10002053-2,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse
OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock
TEC-PH-10001363,Technology,Phones,Apple iPhone 5S
TEC-PH-10000376,Technology,Phones,Square Credit Card Reader
TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse
OFF-AR-10001953-2,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving
OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes
TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table
OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White"
OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips
FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
FUR-CH-10002602-2,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair
FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories
OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders
OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers
FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter
OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets
OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
OFF-BI-10003274-3,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels"
OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener
OFF-AR-10003856,Office Supplies,Art,Newell 344
OFF-ST-10001228-2,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle
OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock
TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive
OFF-AR-10002053-3,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
OFF-AR-10003811,Office Supplies,Art,Newell 327
OFF-AR-10001246,Office Supplies,Art,Newell 317
TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier
OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box
OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers
TEC-AC-10000171-2,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack"
OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black
OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal
FUR-TA-10001857-2,Furniture,Tables,Balt Solid Wood Rectangular Table
TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset
TEC-AC-10003832-3,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive
OFF-FA-10002815,Office Supplies,Fasteners,Staples
FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs
FUR-FU-10001756-2,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers
OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener
OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"
FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs
FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors
TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B
OFF-BI-10002557-2,Office Supplies,Binders,Presstex Flexible Ring Binders
OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box
OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black"
OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders
OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set"
TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard
TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset
OFF-ST-10001809-2,Office Supplies,Storage,Fellowes Officeware Wire Shelving
TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive
TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium
FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898
OFF-ST-10000604-2,Office Supplies,Storage,Home/Office Personal File Carts
OFF-BI-10004738-2,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder
OFF-SU-10001935,Office Supplies,Supplies,Staple remover
FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock"
OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips
OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters
OFF-LA-10001297,Office Supplies,Labels,Avery 473
FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables
OFF-PA-10003441,Office Supplies,Paper,Xerox 226
FUR-FU-10003347-2,Furniture,Furnishings,Coloredge Poster Frame
